"peiid","pedon_id","siteiid","site_id","obs_date","utmzone","utmeasting","utmnorthing","x","y","datum","x_std","y_std","gpspositionalerror","describer","pedon_purpose","pedon_type","pedlabsampnum","labdatadescflag","elev_field","slope_field","aspect_field","plantassocnm","coverkind_1","bedrckdepth","bedrock_kind","bedrock_hardness","hillslope_pos","slope_position","shapeacross","shapedown","slopecomplex","drainagecl","geompos_hill","geompos_mntn","geompos_flats","slope_shape","classdate","classifier","class_type","taxonname","taxon_kind","series_status","part_size_class","tax_order","tax_suborder","tax_grtgroup","tax_subgroup","tax_edition","osdtypelocflag","tax_moistureclass","temp_class","tax_fam_other","psctopdepth","pscbotdepth","selection_method","ecositeid","ecositenm","ecositecorrdate","es_classifier","ochric.epipedon","argillic.horizon","slickensides","reduced.matrix","redox.concentrations","secondary.carbonates","gypsum.accumulations","densic.materials","cambic.horizon","mollic.epipedon","free.carbonates","salt.accumulations","paralithic.materials","paralithic.contact","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","calcic.horizon","abrupt.textural.change","petrocalcic.horizon","aquic.conditions","endosaturation","densic.contact","episaturation","albic.materials","surface_fgravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_paragravel","surface_paracobbles","landform.string","pmkind","pmorigin"
596584,"S12TX3316188",601078,"S12TX3316188","2012-07-29 22:00:00",14,675331.12,3407570.66,-97.1676025390625,30.7882499694824,"NAD83",-97.1676056,30.78825,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,"S12TX3316188",0,142.199996948242,8.5,110,NA,NA,123,"Shale",NA,"Backslope","on lower third","Convex","Linear","simple",NA,"Side Slope",NA,NA,"Convex / Linear","2016-06-22 22:00:00","Jeff Woodward","taxadjunct","Ferris","taxadjunct",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","twelfth edition",0,NA,"thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,15,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
596585,"P12TX3316189",601079,"P12TX3316189","2012-07-29 22:00:00",14,675343.82,3407520.65,-97.16748046875,30.7877960205078,"NAD83",-97.1674806,30.7877972,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,138.100006103516,9,110,NA,NA,NA,NA,NA,"Footslope","on lower third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2013-07-21 22:00:00","Chance M. Robinson","family","Vertel","family",NA,"very-fine","vertisols","usterts","haplusterts","leptic udic haplusterts","twelfth edition",0,"ustic","thermic","not used",25,80,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,20,0,0,0,0,0,0,0,"ridge","alluvium & residuum","mudstone"
596586,"P12TX3316190",601080,"P12TX3316190","2012-07-29 22:00:00",14,675350.17,3407469.06,-97.1674194335938,30.78733253479,"NAD83",-97.167425,30.7873333,NA,"Carlos J. Villarreal and Chance M. Robinson",NA,NA,NA,0,134.5,7,110,NA,NA,NA,NA,NA,"Footslope","on lower third","Linear","Linear","simple",NA,"Base Slope",NA,NA,"Linear / Linear","2012-09-25 22:00:00","Carlos J. Villarreal","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,20,0,0,0,0,0,0,0,"ridge","alluvium & residuum","mudstone"
721310,"P12TX3313019",723304,"P12TX3313019","2012-04-11 22:00:00",14,673525.58,3409102.06,-97.1862106323242,30.8023262023926,"WGS84",-97.1862106,30.8023281,NA,"Richard Reid","full pedon description",NA,NA,0,130.100006103516,7,183,NA,"Grass/herbaceous cover",87,"Calcareous siltstone",NA,"Backslope",NA,"Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,87,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","alluvium & residuum","mudstone"
721311,"P12TX3313020",723305,"P12TX3313020","2012-04-11 22:00:00",14,673504.75,3409131.71,-97.1864242553711,30.8025989532471,"WGS84",-97.1864243,30.8026009,NA,"Richard Reid","full pedon description",NA,NA,0,132.5,10,183,NA,"Grass/herbaceous cover",42,"Calcareous siltstone",NA,"Backslope",NA,"Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,42,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721312,"P12TX3313021",723306,"P12TX3313021","2012-04-11 22:00:00",14,673484.06,3409163.27,-97.1866302490234,30.802885055542,"WGS84",-97.1866302,30.802887,NA,"Richard Reid","full pedon description",NA,NA,0,134.699996948242,8,188,NA,"Grass/herbaceous cover",105,"Calcareous siltstone",NA,"Backslope",NA,"Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721313,"P12TX3313022",723307,"P12TX3313022","2012-04-11 22:00:00",14,673465.57,3409192.38,-97.1868209838867,30.8031520843506,"WGS84",-97.186821,30.8031521,NA,"Richard Reid","full pedon description",NA,NA,0,136.899993896484,6,182,NA,"Grass/herbaceous cover",147,"Calcareous siltstone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721315,"P12TX3313024",723309,"P12TX3313024","2012-04-11 22:00:00",14,673427.53,3409187.51,-97.1872177124023,30.8031139373779,"WGS84",-97.1872177,30.8031139,NA,"Richard Reid","full pedon description",NA,NA,0,135.600006103516,8,196,NA,"Grass/herbaceous cover",134,"Calcareous siltstone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721316,"P12TX3313025",723310,"P12TX3313025","2012-04-11 22:00:00",14,673409.16,3409169.47,-97.1874160766602,30.8029518127441,"WGS84",-97.1874161,30.8029537,NA,"Richard Reid","full pedon description",NA,NA,0,133.600006103516,8,197,NA,"Grass/herbaceous cover",89,"Calcareous siltstone",NA,"Backslope",NA,"Concave","Convex",NA,NA,"Side Slope",NA,NA,"Concave / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,89,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721317,"S12TX3313026",723311,"S12TX3313026","2012-04-11 22:00:00",14,673388.75,3409148.81,-97.187629699707,30.8027687072754,"WGS84",-97.1876297,30.8027687,NA,"Richard Reid","full pedon description","correlates to named soil","S12TX3313026",0,131.600006103516,5.5,163,NA,"Grass/herbaceous cover",118,"Calcareous siltstone",NA,"Backslope","on middle third","Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2013-07-17 22:00:00","Chance M. Robinson","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721318,"P12TX3313027",723312,"P12TX3313027","2012-04-11 22:00:00",14,673365.85,3409125.16,-97.187873840332,30.8025608062744,"WGS84",-97.1878738,30.8025608,NA,"Richard Reid","full pedon description",NA,NA,0,131.5,4,135,NA,"Grass/herbaceous cover",161,"Calcareous siltstone",NA,"Backslope",NA,"Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2013-07-17 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721319,"P12TX3313028",723313,"P12TX3313028","2012-04-11 22:00:00",14,673342.17,3409100.2,-97.1881256103516,30.8023376464844,"WGS84",-97.1881256,30.8023396,NA,"Richard Reid","full pedon description",NA,NA,0,130.5,8,219,NA,"Grass/herbaceous cover",109,"Calcareous siltstone",NA,"Backslope",NA,"Convex","Linear",NA,NA,"Nose Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721332,"P12TX0273041",723326,"P12TX0273041","2012-05-22 22:00:00",14,660503.54,3409672.69,-97.3221817016602,30.8093070983887,"WGS84",-97.3221817,30.809309,NA,"Richard Reid","full pedon description",NA,NA,0,148.399993896484,19,10,NA,"Grass/herbaceous cover",67,"Calcareous siltstone",NA,"Backslope","on lower third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721333,"P12TX0273042",723327,"P12TX0273042","2012-05-22 22:00:00",14,660485.76,3409677.97,-97.3223648071289,30.8093566894531,"WGS84",-97.3223648,30.8093586,NA,"Richard Reid","full pedon description",NA,NA,0,146.699996948242,18,344,NA,"Grass/herbaceous cover",117,"Mudstone",NA,"Backslope","on middle third","Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721334,"S12TX0273043",723328,"S12TX0273043","2012-05-22 22:00:00",14,660475.64,3409682.43,-97.3224716186523,30.809398651123,"WGS84",-97.3224716,30.8094006,NA,"Richard Reid","full pedon description",NA,"S12TX0273043",0,146.100006103516,12,338,NA,"Grass/herbaceous cover",104,"Mudstone",NA,"Summit","on upper third","Convex","Convex",NA,NA,"Crest",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721335,"P12TX0273044",723329,"P12TX0273044","2012-05-22 22:00:00",14,660459.88,3409691.62,-97.3226318359375,30.8094844818115,"WGS84",-97.3226395,30.8094864,NA,"Richard Reid","full pedon description",NA,NA,0,143.5,12,335,NA,"Grass/herbaceous cover",151,"Mudstone",NA,"Shoulder","on middle third","Convex","Convex",NA,NA,"Interfluve",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721336,"S12TX0273045",723330,"S12TX0273045","2012-05-22 22:00:00",14,660448.8,3409696.07,-97.3227462768555,30.8095264434814,"WGS84",-97.3227463,30.8095284,NA,"Richard Reid","full pedon description",NA,"S12TX0273045",0,143.100006103516,8,334,NA,"Grass/herbaceous cover",189,"Mudstone",NA,"Backslope","on middle third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2013-07-16 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721337,"P12TX0273046",723331,"P12TX0273046","2012-05-22 22:00:00",14,660430.48,3409705.59,-97.3229370117188,30.8096122741699,"WGS84",-97.322937,30.8096142,NA,"Richard Reid","full pedon description",NA,NA,0,142.399993896484,6,350,NA,"Grass/herbaceous cover",NA,NA,NA,"Footslope","on upper third","Convex","Linear",NA,NA,"Base Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Richard Reid","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, calcareous"
721338,"P12TX0273047",723332,"P12TX0273047","2012-05-22 22:00:00",14,660418.41,3409712.8,-97.3230590820312,30.8096790313721,"WGS84",-97.3230667,30.8096809,NA,"Richard Reid","full pedon description",NA,NA,0,141.699996948242,4,359,NA,"Grass/herbaceous cover",NA,NA,NA,"Footslope","on lower third","Convex","Linear",NA,NA,"Base Slope",NA,NA,"Convex / Linear","2013-07-16 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, calcareous"
721339,"P12TX0273048",723333,"P12TX0273048","2012-05-22 22:00:00",14,660401.2,3409721.97,-97.3232421875,30.8097667694092,"WGS84",-97.3232422,30.8097668,NA,"Richard Reid","full pedon description",NA,NA,0,141.199996948242,4,13,NA,"Grass/herbaceous cover",NA,NA,NA,"Toeslope",NA,"Concave","Concave",NA,NA,"Base Slope",NA,NA,"Concave / Concave","2013-07-16 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, calcareous"
721340,"P12TX0273049",723334,"P12TX0273049","2012-05-29 22:00:00",14,654896.85,3407077.45,-97.3811645507812,30.7866439819336,"WGS84",-97.3811646,30.786644,NA,"Richard Reid","full pedon description",NA,NA,0,171.800003051758,12.6999998092651,295,NA,"Grass/herbaceous cover",88,"Calcareous siltstone",NA,"Shoulder","on middle third","Convex","Convex",NA,NA,"Interfluve",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721341,"P12TX0273050",723335,"P12TX0273050","2012-05-29 22:00:00",14,654867.06,3407074.98,-97.381477355957,30.7866268157959,"WGS84",-97.3814774,30.7866287,NA,"Richard Reid","full pedon description",NA,NA,0,169,10.6999998092651,301,NA,"Grass/herbaceous cover",54,"Calcareous siltstone",NA,"Backslope","on upper third","Convex","Concave",NA,NA,"Side Slope",NA,NA,"Convex / Concave","2013-07-17 22:00:00","Chance M. Robinson","family","Vertel","family",NA,"very-fine","vertisols","usterts","haplusterts","leptic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,54,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721342,"S12TX0273051",723336,"S12TX0273051","2012-05-29 22:00:00",14,654836.74,3407075.28,-97.3817901611328,30.7866325378418,"WGS84",-97.3817902,30.7866325,NA,"Richard Reid","full pedon description",NA,"S12TX0273051",0,166.800003051758,7.19999980926514,296,NA,"Grass/herbaceous cover",54,"Mudstone",NA,"Backslope","on middle third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2013-07-17 22:00:00","Chance M. Robinson","family","Vertel","family",NA,"very-fine","vertisols","usterts","haplusterts","leptic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,54,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721343,"P12TX0273052",723337,"P12TX0273052","2012-05-29 22:00:00",14,654803.11,3407073.5,-97.3821487426758,30.78662109375,"WGS84",-97.3821411,30.786623,NA,"Richard Reid","full pedon description",NA,NA,0,164.5,7,294,NA,"Grass/herbaceous cover",81,"Mudstone",NA,"Backslope","on middle third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721344,"P12TX0273053",723338,"P12TX0273053","2012-05-29 22:00:00",14,654772.14,3407074.72,-97.3824691772461,30.7866363525391,"WGS84",-97.3824692,30.7866364,NA,"Richard Reid","full pedon description",NA,NA,0,162.5,7,286,NA,"Grass/herbaceous cover",93,"Mudstone",NA,"Backslope","on lower third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721345,"S12TX0273055",723339,"S12TX0273055","2012-05-29 22:00:00",14,654748.24,3407039.45,-97.3827209472656,30.7863216400146,"WGS84",-97.3827209,30.7863216,NA,"Richard Reid","full pedon description",NA,"S12TX0273055",0,162.600006103516,5,9,NA,"Grass/herbaceous cover",77,"Calcareous siltstone",NA,"Backslope","on lower third","Linear","Concave",NA,NA,"Side Slope",NA,NA,"Linear / Concave","2013-07-16 22:00:00","Chance M. Robinson","family","Ferris","family",NA,"very-fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, calcareous"
721347,"P12TX0273057",723341,"P12TX0273057","2012-05-29 22:00:00",14,654752.43,3406981.86,-97.3826904296875,30.7858028411865,"WGS84",-97.3826828,30.7858028,NA,"Richard Reid","full pedon description",NA,NA,0,167.399993896484,10,355,NA,"Grass/herbaceous cover",94,"Mudstone",NA,"Backslope","on upper third","Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721348,"P12TX0273058",723342,"P12TX0273058","2012-05-29 22:00:00",14,654757.3,3406953.66,-97.3826446533203,30.7855472564697,"WGS84",-97.382637,30.7855473,NA,"Richard Reid","full pedon description",NA,NA,0,170.300003051758,12,329,NA,"Grass/herbaceous cover",77,"Calcareous siltstone",NA,"Shoulder","on middle third","Convex","Convex",NA,NA,"Interfluve",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721349,"P12TX0273054",723343,"P12TX0273054","2012-05-29 22:00:00",14,654747.74,3407074.37,-97.3827209472656,30.7866363525391,"WGS84",-97.3827209,30.7866364,NA,"Richard Reid","full pedon description",NA,NA,0,160.800003051758,3,298,NA,"Grass/herbaceous cover",NA,NA,NA,"Footslope","on middle third","Concave","Concave",NA,NA,"Base Slope",NA,NA,"Concave / Concave","2012-09-24 22:00:00","Richard Reid","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, calcareous"
